tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt2182256,movie,Premature,Premature,0,2014,,93,"Comedy,Drama,Fantasy",5.7,11040
tt0383216,movie,The Pink Panther,The Pink Panther,0,2006,,93,"Adventure,Comedy,Crime",5.7,95561
tt1965308,movie,Interreflections,Interreflections,0,2020,,165,"Documentary,Drama,Fantasy",5.7,10472
tt1389127,movie,Texas Killing Fields,Texas Killing Fields,0,2011,,105,"Crime,Drama,History",5.7,23075
tt0783598,movie,Until Death,Until Death,0,2007,,101,"Crime,Drama,Thriller",5.7,10633
tt2312890,movie,Afternoon Delight,Afternoon Delight,0,2013,,98,"Comedy,Drama",5.7,11907
tt1334512,movie,Arthur,Arthur,0,2011,,110,"Comedy,Romance",5.7,53491
tt1821658,movie,The Nut Job,The Nut Job,0,2014,,85,"Adventure,Animation,Comedy",5.7,31288
tt0199753,movie,Red Planet,Red Planet,0,2000,,106,"Action,Sci-Fi,Thriller",5.7,61119
tt7958736,movie,Ma,Ma,0,2019,,99,"Horror,Mystery,Thriller",5.6,66972
tt5462326,movie,Mom and Dad,Mom and Dad,0,2017,,86,"Comedy,Horror,Thriller",5.6,28855
tt2094766,movie,Assassin's Creed,Assassin's Creed,0,2016,,115,"Action,Adventure,Sci-Fi",5.6,214376
tt0303816,movie,Cabin Fever,Cabin Fever,0,2002,,93,Horror,5.6,86144
tt6968614,movie,The Mother,The Mother,0,2023,,115,"Action,Thriller",5.6,50900
tt0395699,movie,The Pacifier,The Pacifier,0,2005,,95,"Action,Comedy,Drama",5.6,103870
tt1232200,movie,That's My Boy,That's My Boy,0,2012,,116,"Comedy,Drama",5.6,115265
tt2002718,movie,Machete Kills,Machete Kills,0,2013,,107,"Action,Comedy,Crime",5.6,84061
tt35217961,movie,Baida,Baida,0,2025,,109,"Adventure,Sci-Fi,Thriller",5.6,10247
tt1701990,movie,Detention,Detention,0,2011,,93,"Comedy,Horror,Mystery",5.6,16967
tt2702920,movie,The Secret Garden,The Secret Garden,0,2020,,99,"Drama,Family,Fantasy",5.6,10600
tt10245072,movie,Salem's Lot,Salem's Lot,0,2024,,114,"Horror,Thriller",5.6,33653
tt2120120,movie,Pixels,Pixels,0,2015,,105,"Action,Comedy,Fantasy",5.6,169963
tt10060094,movie,The Knight Before Christmas,The Knight Before Christmas,0,2019,,92,"Adventure,Comedy,Drama",5.6,21528
tt0305669,movie,Bringing Down the House,Bringing Down the House,0,2003,,105,Comedy,5.6,40222
tt13223398,movie,Beast,Beast,0,2022,,93,"Action,Adventure,Drama",5.6,46117
tt1111890,movie,Diary of a Nymphomaniac,Diario de una ninfómana,0,2008,,101,"Drama,Romance",5.6,11917
tt1486193,movie,5 Days of War,5 Days of War,0,2011,,113,"Action,Drama,War",5.6,14504
tt0245674,movie,Thir13en Ghosts,Thir13en Ghosts,0,2001,,91,"Fantasy,Horror",5.6,97477
tt5619332,movie,Life of the Party,Life of the Party,0,2018,,105,Comedy,5.6,40986
tt2101383,movie,Knight of Cups,Knight of Cups,0,2015,,118,"Drama,Fantasy,Romance",5.6,30670
tt1160368,movie,12 Rounds,12 Rounds,0,2009,,108,"Action,Crime,Thriller",5.6,31242
tt0227538,movie,Spy Kids,Spy Kids,0,2001,,88,"Action,Adventure,Comedy",5.6,131684
tt7957694,movie,The Last Summer,The Last Summer,0,2019,,109,"Comedy,Romance",5.6,14800
tt6521876,movie,Jay and Silent Bob Reboot,Jay and Silent Bob Reboot,0,2019,,105,"Action,Adventure,Comedy",5.6,29510
tt1331307,movie,Dread,Dread,0,2009,,98,"Drama,Horror,Thriller",5.6,13274
tt1648190,movie,The Dark Tower,The Dark Tower,0,2017,,95,"Action,Adventure,Fantasy",5.6,150879
tt7979142,movie,The Night Clerk,The Night Clerk,0,2020,,90,"Crime,Drama,Mystery",5.6,20312
tt23558280,movie,Elevation,Elevation,0,2024,,91,"Action,Sci-Fi,Thriller",5.6,22393
tt1728986,movie,Bol Bachchan,Bol Bachchan,0,2012,,155,"Action,Comedy",5.6,10472
tt3247714,movie,Survivor,Survivor,0,2015,,96,"Action,Crime,Thriller",5.6,36574
tt0444682,movie,The Reaping,The Reaping,0,2007,,99,"Horror,Thriller",5.6,45315
tt9110170,movie,Wrong Turn,Wrong Turn,0,2021,,109,"Horror,Thriller",5.6,39494
tt0480239,movie,Atlas Shrugged: Part I,Atlas Shrugged: Part I,0,2011,,97,"Drama,Mystery,Sci-Fi",5.6,14565
tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0,2018,,90,"Adventure,Comedy,Fantasy",5.6,25011
tt0325258,movie,Dickie Roberts: Former Child Star,Dickie Roberts: Former Child Star,0,2003,,98,Comedy,5.6,15997
tt6781982,movie,Night School,Night School,0,2018,,111,Comedy,5.6,47549
tt6673612,movie,Dolittle,Dolittle,0,2020,,101,"Adventure,Comedy,Family",5.6,74291
tt2401097,movie,Tracers,Tracers,0,2015,,94,"Action,Crime,Drama",5.6,20477
tt15289240,movie,The Curse of Bridge Hollow,The Curse of Bridge Hollow,0,2022,,89,"Adventure,Comedy,Family",5.6,13093
tt1430612,movie,Brick Mansions,Brick Mansions,0,2014,,90,"Action,Crime,Thriller",5.6,44955
tt2180339,movie,Deep Water,Deep Water,0,2022,,115,"Crime,Drama,Mystery",5.5,64892
tt1131734,movie,Jennifer's Body,Jennifer's Body,0,2009,,102,"Comedy,Horror",5.5,161383
tt1928330,movie,Bad Ass,Bad Ass,0,2012,,90,"Action,Comedy,Crime",5.5,20046
tt0475937,movie,The Abandoned,The Abandoned,0,2006,,99,"Horror,Mystery,Thriller",5.5,13507
tt0364970,movie,Babylon A.D.,Babylon A.D.,0,2008,,90,"Action,Adventure,Sci-Fi",5.5,99649
tt1594562,movie,The Innkeepers,The Innkeepers,0,2011,,101,"Drama,Horror,Mystery",5.5,38408
tt0848557,movie,Diary of the Dead,Diary of the Dead,0,2007,,95,"Fantasy,Horror,Sci-Fi",5.5,50191
tt8829830,movie,Fatale,Fatale,0,2020,,102,"Drama,Mystery,Romance",5.5,15317
tt0233469,movie,Collateral Damage,Collateral Damage,0,2002,,108,"Action,Drama,Thriller",5.5,79418
tt0452637,movie,Lady in the Water,Lady in the Water,0,2006,,110,"Drama,Fantasy,Mystery",5.5,106338
tt8865546,movie,Karakomik Filmler: Kaçamak,Karakomik Filmler: Kaçamak,0,2019,,60,"Adventure,Comedy,Fantasy",5.5,11047
tt7212726,movie,Simmba,Simmba,0,2018,,158,"Action,Crime,Drama",5.5,23101
tt0285492,movie,Cube²: Hypercube,Cube 2: Hypercube,0,2002,,94,"Horror,Mystery,Sci-Fi",5.5,71861
tt1185416,movie,When in Rome,When in Rome,0,2010,,91,"Comedy,Romance",5.5,66202
tt0375210,movie,White Noise,White Noise,0,2005,,101,"Drama,Horror,Mystery",5.5,51691
tt4281724,movie,Terrifier,Terrifier,0,2016,,85,"Horror,Thriller",5.5,83364
tt0325703,movie,Lara Croft: Tomb Raider - The Cradle of Life,Lara Croft: Tomb Raider - The Cradle of Life,0,2003,,117,"Action,Adventure,Fantasy",5.5,148445
tt2393827,movie,Howl,Howl,0,2015,,92,"Action,Fantasy,Horror",5.5,16999
tt3733774,movie,The Trust,The Trust,0,2016,,92,"Action,Crime,Mystery",5.5,21474
tt0810823,movie,The Deaths of Ian Stone,The Deaths of Ian Stone,0,2007,,87,"Horror,Thriller",5.5,13796
tt0892767,movie,Horsemen,Horsemen,0,2009,,90,"Crime,Mystery,Thriller",5.5,24826
tt1477076,movie,Saw 3D,Saw 3D,0,2010,,90,"Crime,Horror,Mystery",5.5,114421
tt1999890,movie,Hell Fest,Hell Fest,0,2018,,89,"Horror,Mystery,Thriller",5.5,20601
tt0318283,movie,Alex & Emma,Alex & Emma,0,2003,,96,"Comedy,Romance",5.5,14100
tt0380623,movie,The Perfect Man,The Perfect Man,0,2005,,100,"Comedy,Family,Romance",5.5,32726
tt1298644,movie,The Hustle,The Hustle,0,2019,,93,"Comedy,Crime",5.5,68515
tt1582507,movie,House at the End of the Street,House at the End of the Street,0,2012,,101,"Drama,Horror,Mystery",5.5,83147
tt0770772,movie,I Think I Love My Wife,I Think I Love My Wife,0,2007,,90,"Comedy,Drama,Romance",5.5,17808
tt21227864,movie,You're Cordially Invited,You're Cordially Invited,0,2025,,109,Comedy,5.5,25347
tt14867006,movie,V/H/S/94,V/H/S/94,0,2021,,103,"Horror,Mystery,Thriller",5.5,15208
tt1709143,movie,The Last Days on Mars,The Last Days on Mars,0,2013,,98,"Adventure,Horror,Sci-Fi",5.5,39857
tt3317234,movie,"Game Over, Man!","Game Over, Man!",0,2018,,101,"Action,Comedy",5.5,34377
tt0899128,movie,100 Feet,100 Feet,0,2008,,96,"Horror,Mystery,Thriller",5.4,13438
tt3339674,movie,Burying the Ex,Burying the Ex,0,2014,,89,"Comedy,Horror,Romance",5.4,11875
tt34604827,movie,Fire,Fire,0,2025,,132,Crime,5.4,10419
tt24871974,movie,Subservience,Subservience,0,2024,,106,"Sci-Fi,Thriller",5.4,27927
tt0377109,movie,The Ring Two,The Ring Two,0,2005,,110,"Horror,Mystery",5.4,103577
tt12261776,movie,65,65,0,2023,,93,"Action,Adventure,Sci-Fi",5.4,99931
tt1375789,movie,Race 2,Race 2,0,2013,,150,"Action,Crime,Thriller",5.4,17995
tt0252076,movie,Maid in Manhattan,Maid in Manhattan,0,2002,,105,"Comedy,Drama,Romance",5.4,99431
tt1686821,movie,Vampire Academy,Vampire Academy,0,2014,,104,"Action,Comedy,Drama",5.4,57844
tt2191701,movie,Grown Ups 2,Grown Ups 2,0,2013,,101,Comedy,5.4,179551
tt4589218,movie,Five Nights at Freddy's,Five Nights at Freddy's,0,2023,,109,"Horror,Mystery,Thriller",5.4,112249
tt11125620,movie,The Addams Family 2,The Addams Family 2,0,2021,,93,"Adventure,Animation,Comedy",5.4,16657
tt0199626,movie,In the Cut,In the Cut,0,2003,,119,"Mystery,Thriller",5.4,27204
tt13923456,movie,Mafia Mamma,Mafia Mamma,0,2023,,101,"Action,Comedy,Crime",5.4,12860
tt4486986,movie,All I See Is You,All I See Is You,0,2016,,109,"Drama,Mystery",5.4,13943
tt1480295,movie,Killing Season,Killing Season,0,2013,,91,"Action,Drama,Thriller",5.4,39560
tt8747160,movie,The Block Island Sound,The Block Island Sound,0,2020,,99,"Horror,Mystery,Sci-Fi",5.4,10154
tt2088003,movie,Big Game,Big Game,0,2014,,110,"Action,Adventure,Comedy",5.4,36462
tt0406759,movie,The Eye,The Eye,0,2008,,98,"Horror,Mystery",5.4,57825
tt0402022,movie,Æon Flux,Æon Flux,0,2005,,93,"Action,Adventure,Sci-Fi",5.4,135001
tt3099498,movie,Tusk,Tusk,0,2014,,102,"Comedy,Horror",5.4,68327
tt1341188,movie,How Do You Know,How Do You Know,0,2010,,121,"Comedy,Drama,Romance",5.4,56200
tt21051906,movie,A Family Affair,A Family Affair,0,2024,,111,"Comedy,Drama,Romance",5.4,36757
tt0446013,movie,Pathfinder,Pathfinder,0,2007,,99,"Action,Adventure,Drama",5.4,46991
tt0479997,movie,Season of the Witch,Season of the Witch,0,2011,,95,"Action,Adventure,Fantasy",5.4,100537
tt3212232,movie,I Am Wrath,I Am Wrath,0,2016,,92,"Action,Thriller",5.4,16741
tt8707922,movie,Can You Keep a Secret?,Can You Keep a Secret?,0,2019,,94,"Comedy,Romance",5.4,22142
tt1663143,movie,Fun Size,Fun Size,0,2012,,86,"Adventure,Comedy,Crime",5.4,15586
tt8695030,movie,The Dead Don't Die,The Dead Don't Die,0,2019,,104,"Comedy,Fantasy,Horror",5.4,96765
tt0435653,movie,The Gravedancers,The Gravedancers,0,2006,,95,Horror,5.4,10317
tt1029231,movie,Krrish 3,Krrish 3,0,2013,,152,"Action,Sci-Fi",5.4,26731
tt0806027,movie,Blood: The Last Vampire,Blood: The Last Vampire,0,2009,,91,"Action,Adventure,Fantasy",5.3,15441
tt1829012,movie,Passion,Passion,0,2012,,102,"Drama,Mystery,Thriller",5.3,24867
tt4694544,movie,Once Upon a Time in Venice,Once Upon a Time in Venice,0,2017,,94,"Adventure,Comedy,Crime",5.3,21524
tt0411267,movie,The Dark,The Dark,0,2005,,93,"Drama,Fantasy,Horror",5.3,11682
tt10691162,movie,Aftermath,Aftermath,0,2021,,114,"Drama,Horror,Mystery",5.3,19684
tt1316622,movie,Wrecked,Wrecked,0,2010,,91,"Adventure,Drama,Mystery",5.3,17183
tt1457765,movie,The Haunting in Connecticut 2: Ghosts of Georgia,The Haunting in Connecticut 2: Ghosts of Georgia,0,2013,,100,"Drama,Horror,Mystery",5.3,18717
tt0339840,movie,Undead,Undead,0,2003,,97,"Action,Comedy,Fantasy",5.3,15033
tt0455612,movie,Madea's Family Reunion,Madea's Family Reunion,0,2006,,107,"Comedy,Drama,Romance",5.3,12337
tt1390535,movie,The Final,The Final,0,2010,,93,"Drama,Horror,Thriller",5.3,12330
tt0264323,movie,2001 Maniacs,2001 Maniacs,0,2005,,87,"Comedy,Horror",5.3,13676
tt3707106,movie,By the Sea,By the Sea,0,2015,,122,"Drama,Romance",5.3,23130
tt0397044,movie,Blood and Chocolate,Blood and Chocolate,0,2007,,98,"Drama,Fantasy,Horror",5.3,18578
tt23137904,movie,Rebel Moon - Part Two: The Scargiver,Rebel Moon - Part Two: The Scargiver,0,2024,,122,"Action,Adventure,Drama",5.3,59479
tt1578275,movie,The Dilemma,The Dilemma,0,2011,,111,"Comedy,Drama",5.3,57703
tt14060232,movie,Infinite Storm,Infinite Storm,0,2022,,97,"Drama,Thriller",5.3,12161
tt1468846,movie,Get a Job,Get a Job,0,2016,,83,Comedy,5.3,26805
tt4479380,movie,SAS: Rise of the Black Swan,SAS: Red Notice,0,2021,,124,Action,5.3,22593
tt14209618,movie,Game Changer,Game Changer,0,2025,,165,"Action,Drama,Thriller",5.3,27334
tt0784972,movie,The Brothers Solomon,The Brothers Solomon,0,2007,,93,Comedy,5.3,11628
tt9252508,movie,Tall Girl,Tall Girl,0,2019,,101,"Comedy,Drama,Family",5.3,28314
tt3014666,movie,Moms' Night Out,Moms' Night Out,0,2014,,98,Comedy,5.3,14703
tt0361841,movie,Little Black Book,Little Black Book,0,2004,,107,"Comedy,Drama,Romance",5.3,19438
tt0258038,movie,Pootie Tang,Pootie Tang,0,2001,,81,"Action,Adventure,Comedy",5.3,15439
tt14715170,movie,Falling for Christmas,Falling for Christmas,0,2022,,93,"Comedy,Romance",5.3,32152
tt1649443,movie,[REC] 4: Apocalypse,[Rec] 4: Apocalipsis,0,2014,,95,"Action,Horror,Thriller",5.3,21399
tt0457400,movie,Land of the Lost,Land of the Lost,0,2009,,102,"Action,Adventure,Comedy",5.3,77557
tt1855325,movie,Resident Evil: Retribution,Resident Evil: Retribution,0,2012,,95,"Action,Horror,Sci-Fi",5.3,154826
tt0780534,movie,My Mom's New Boyfriend,My Mom's New Boyfriend,0,2008,,119,"Comedy,Crime,Romance",5.3,12741
tt1160996,movie,The Colony,The Colony,0,2013,,95,"Action,Horror,Sci-Fi",5.3,48303
tt6684714,movie,Acts of Violence,Acts of Violence,0,2018,,86,"Action,Crime,Thriller",5.3,13697
tt10342730,movie,Spiral,Spiral: From the Book of Saw,0,2021,,93,"Horror,Mystery,Thriller",5.2,73062
tt14714980,movie,Poker Face,Poker Face,0,2022,,94,"Action,Crime,Thriller",5.2,14749
tt0475944,movie,The Covenant,The Covenant,0,2006,,97,"Adventure,Fantasy,Horror",5.2,53686
tt0208988,movie,Get Carter,Get Carter,0,2000,,102,"Action,Crime,Drama",5.2,37986
tt10648714,movie,Chernobyl: Abyss,Chernobyl,0,2021,,136,"Drama,History",5.2,11043
tt0399877,movie,What the #$*! Do We (K)now!?,What the #$*! Do We (K)now!?,0,2004,,109,"Comedy,Documentary,Drama",5.2,13997
tt0213790,movie,The Ladies Man,The Ladies Man,0,2000,,84,Comedy,5.2,14134
tt0376108,movie,Rebound,Rebound,0,2005,,86,"Comedy,Family,Sport",5.2,13890
tt13964390,movie,Under Paris,Sous la Seine,0,2024,,104,"Action,Drama,Horror",5.2,36393
tt2918436,movie,The Lazarus Effect,The Lazarus Effect,0,2015,,83,"Horror,Mystery,Sci-Fi",5.2,47423
tt0859163,movie,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,0,2008,,112,"Action,Adventure,Fantasy",5.2,175489
tt0419984,movie,Mr. Woodcock,Mr. Woodcock,0,2007,,87,"Comedy,Romance,Sport",5.2,37513
tt6527426,movie,Zero,Zero,0,2018,,164,"Comedy,Drama,Romance",5.2,31164
tt11284280,movie,Cadaver,Kadaver,0,2020,,86,"Drama,Horror,Thriller",5.2,12956
tt0184907,movie,Snow Day,Snow Day,0,2000,,89,"Adventure,Comedy,Family",5.2,14252
tt29114029,movie,The Tearsmith,Fabbricante di lacrime,0,2024,,103,"Drama,Fantasy,Romance",5.2,12433
tt0988849,movie,Donkey Punch,Donkey Punch,0,2008,,99,"Crime,Drama,Horror",5.2,11764
tt4799050,movie,Rough Night,Rough Night,0,2017,,101,Comedy,5.2,57420
tt5143226,movie,12 Feet Deep,12 Feet Deep,0,2017,,85,"Horror,Thriller",5.2,17763
tt0490181,movie,Mutant Chronicles,Mutant Chronicles,0,2008,,111,"Action,Adventure,Mystery",5.2,27464
tt0463872,movie,Asterix at the Olympic Games,Astérix aux jeux olympiques,0,2008,,116,"Adventure,Comedy,Family",5.2,33845
tt11301946,movie,Beast,Beast,0,2022,,155,"Action,Comedy,Crime",5.2,38221
tt1731697,movie,The Lords of Salem,The Lords of Salem,0,2012,,101,"Horror,Thriller",5.2,33424
tt2304933,movie,The 5th Wave,The 5th Wave,0,2016,,112,"Action,Adventure,Sci-Fi",5.2,121676
tt5259822,movie,Tesla,Tesla,0,2020,,102,"Biography,Drama",5.1,11096
tt2948790,movie,Return to Sender,Return to Sender,0,2015,,92,"Drama,Thriller",5.1,15320
tt0382992,movie,Stealth,Stealth,0,2005,,121,"Action,Adventure,Sci-Fi",5.1,57435
tt0437179,movie,See No Evil,See No Evil,0,2006,,84,"Action,Horror,Thriller",5.1,29954
tt1213012,movie,Alpha and Omega,Alpha and Omega,0,2010,,90,"Adventure,Animation,Comedy",5.1,15677
tt5246700,movie,How It Ends,How It Ends,0,2018,,113,"Action,Drama,Horror",5.1,61367
tt3462710,movie,Unforgettable,Unforgettable,0,2017,,100,"Drama,Thriller",5.1,17420
tt0204313,movie,Exorcist: The Beginning,Exorcist: The Beginning,0,2004,,114,"Horror,Mystery,Thriller",5.1,40992
tt0800069,movie,The Hills Have Eyes 2,The Hills Have Eyes II,0,2007,,89,"Horror,Thriller",5.1,69545
tt11210390,movie,Asterix & Obelix: The Middle Kingdom,Astérix & Obélix : L'empire du milieu,0,2023,,112,"Adventure,Comedy,Family",5.1,12108
tt2409818,movie,Open Windows,Open Windows,0,2014,,100,"Crime,Mystery,Thriller",5.1,15451
tt10698174,movie,Wolf,Wolf,0,2021,,99,"Drama,Mystery,Thriller",5.1,12977
tt2091478,movie,Air,Air,0,2015,,95,"Drama,Sci-Fi,Thriller",5.1,12754
tt0790604,movie,Deck the Halls,Deck the Halls,0,2006,,93,"Comedy,Family",5.1,36578
tt0265808,movie,Stealing Harvard,Stealing Harvard,0,2002,,85,"Comedy,Crime",5.1,14010
tt5997666,movie,Jab Harry Met Sejal,Jab Harry Met Sejal,0,2017,,143,"Comedy,Drama,Romance",5.1,23564
tt1092011,movie,Sacred Demijohn,Kutsal Damacana,0,2007,,105,"Comedy,Fantasy,Horror",5.1,10597
tt2243537,movie,A Haunted House,A Haunted House,0,2013,,86,"Comedy,Fantasy,Horror",5.1,52143
tt0219952,movie,Lucky Numbers,Lucky Numbers,0,2000,,105,"Comedy,Crime",5.1,11143
tt2473682,movie,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,0,2014,,84,"Horror,Mystery",5.1,46705
tt22743064,movie,Yaariyan 2,Yaariyan 2,0,2023,,148,"Comedy,Drama,Musical",5.0,11773
tt2401807,movie,Rage,Tokarev,0,2014,,92,"Action,Thriller",5.0,26009
tt2637294,movie,Hot Tub Time Machine 2,Hot Tub Time Machine 2,0,2015,,93,"Comedy,Mystery,Sci-Fi",5.0,43143
tt1806913,movie,Golmaal Again,Golmaal Again,0,2017,,140,"Action,Comedy,Horror",5.0,11580
tt2923316,movie,American Heist,American Heist,0,2014,,94,"Action,Crime,Drama",5.0,17922
tt20879602,movie,Maybe I Do,Maybe I Do,0,2023,,95,"Comedy,Romance",5.0,10745
tt1540011,movie,Blair Witch,Blair Witch,0,2016,,89,"Horror,Mystery,Thriller",5.0,51609
tt0441796,movie,Stay Alive,Stay Alive,0,2006,,85,"Fantasy,Horror,Mystery",5.0,34925
tt0331468,movie,Cold Creek Manor,Cold Creek Manor,0,2003,,118,"Drama,Mystery,Thriller",5.0,25518
tt0949731,movie,The Happening,The Happening,0,2008,,91,"Adventure,Drama,Sci-Fi",5.0,222448
tt0401815,movie,Tamara,Tamara,0,2005,,98,"Drama,Fantasy,Horror",5.0,11448
tt10665342,movie,Halloween Ends,Halloween Ends,0,2022,,111,"Drama,Horror,Mystery",5.0,78251
tt0360556,movie,Fahrenheit 451,Fahrenheit 451,0,2018,,100,"Drama,Sci-Fi,Thriller",5.0,24248
tt1231287,movie,Labor Pains,Labor Pains,0,2009,,89,"Comedy,Romance",4.9,12398
tt1324999,movie,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1,0,2011,,117,"Adventure,Drama,Fantasy",4.9,263138
tt4559046,movie,Housefull 3,Housefull 3,0,2016,,140,Comedy,4.9,11532
tt8150814,movie,There's Someone Inside Your House,There's Someone Inside Your House,0,2021,,96,"Horror,Mystery,Thriller",4.9,21051
tt4558376,movie,Downhill,Downhill,0,2020,,86,"Comedy,Drama",4.9,14350
tt0285462,movie,Boat Trip,Boat Trip,0,2002,,94,Comedy,4.9,32958
tt1562871,movie,Ra.One,Ra.One,0,2011,,156,"Action,Sci-Fi,Thriller",4.9,48842
tt0377309,movie,Survival Island,Three,0,2005,,95,"Drama,Thriller",4.9,10904
tt0306734,movie,The Divorce,Le divorce,0,2003,,117,"Comedy,Drama,Romance",4.9,12374
tt0400497,movie,Herbie: Fully Loaded,Herbie: Fully Loaded,0,2005,,101,"Adventure,Comedy,Family",4.9,52538
tt1918734,movie,2067,2067,0,2020,,114,"Mystery,Sci-Fi",4.9,12389
tt2386237,movie,Malevolent,Malevolent,0,2018,,89,"Horror,Mystery,Thriller",4.9,18380
tt27729779,movie,The Platform 2,El hoyo 2,0,2024,,99,"Horror,Sci-Fi,Thriller",4.9,40130
tt1045778,movie,Year One,Year One,0,2009,,97,Comedy,4.9,106437
tt1093357,movie,The Darkest Hour,The Darkest Hour,0,2011,,89,"Action,Adventure,Horror",4.9,64990
tt0419946,movie,The Marine,The Marine,0,2006,,92,"Action,Comedy,Drama",4.8,36658
tt26926267,movie,Mother of the Bride,Mother of the Bride,0,2024,,88,"Comedy,Drama,Romance",4.8,16916
tt1705952,movie,Tarzan,Tarzan,0,2013,,94,"Adventure,Animation,Drama",4.8,13248
tt0231402,movie,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles,0,2001,,95,"Adventure,Comedy,Crime",4.8,26886
tt1975159,movie,Flight 7500,Flight 7500,0,2014,,80,"Drama,Horror,Sci-Fi",4.8,17749
tt0335121,movie,Godsend,Godsend,0,2004,,102,"Action,Drama,Fantasy",4.8,26950
tt0255798,movie,The Animal,The Animal,0,2001,,84,"Comedy,Sci-Fi",4.8,65737
tt12592252,movie,Songbird,Songbird,0,2020,,84,"Drama,Sci-Fi,Thriller",4.8,12186
tt13069986,movie,After We Fell,After We Fell,0,2021,,98,"Drama,Romance",4.8,22754
tt0166276,movie,Monkeybone,Monkeybone,0,2001,,93,"Comedy,Fantasy",4.8,19672
tt9026184,movie,Girl on the Third Floor,Girl on the Third Floor,0,2019,,93,"Drama,Horror,Mystery",4.7,11554
tt24517830,movie,Bad Newz,Bad Newz,0,2024,,142,"Comedy,Romance",4.7,25910
tt13186604,movie,Uglies,Uglies,0,2024,,100,"Action,Adventure,Drama",4.7,32970
tt2828996,movie,A Haunted House 2,A Haunted House 2,0,2014,,86,"Comedy,Fantasy,Horror",4.7,24568
tt6199572,movie,Capone,Capone,0,2020,,103,"Biography,Crime,Drama",4.7,24292
tt2124787,movie,Final Girl,Final Girl,0,2015,,84,"Horror,Thriller",4.7,17542
tt0367652,movie,Deuce Bigalow: European Gigolo,Deuce Bigalow: European Gigolo,0,2005,,83,Comedy,4.7,54659
tt26658104,movie,Imaginary,Imaginary,0,2024,,104,"Horror,Mystery,Thriller",4.7,17313
tt7545266,movie,Like a Boss,Like a Boss,0,2020,,83,Comedy,4.7,15906
tt3181822,movie,The Boy Next Door,The Boy Next Door,0,2015,,91,Thriller,4.7,47231
tt8426926,movie,Shamshera,Shamshera,0,2022,,178,"Action,Adventure,Drama",4.7,57488
tt1815708,movie,Freelancers,Freelancers,0,2012,,96,"Action,Crime,Drama",4.7,10955
tt1798632,movie,Firestarter,Firestarter,0,2022,,94,"Drama,Horror,Sci-Fi",4.6,24520
tt14145436,movie,Pet Sematary: Bloodlines,Pet Sematary: Bloodlines,0,2023,,87,"Fantasy,Horror",4.6,13102
tt0844671,movie,College,College,0,2008,,94,Comedy,4.6,12781
tt3322892,movie,XX,XX,0,2017,,80,Horror,4.6,12662
tt11656220,movie,Midnight in the Switchgrass,Midnight in the Switchgrass,0,2021,,99,"Crime,Mystery,Thriller",4.6,12050
tt1464174,movie,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",0,2011,,107,"Action,Comedy,Crime",4.5,30403
tt0329774,movie,xXx: State of the Union,xXx: State of the Union,0,2005,,101,"Action,Adventure,Crime",4.5,75161
tt1204977,movie,Ouija,Ouija,0,2014,,89,"Horror,Mystery,Thriller",4.5,60038
tt6143568,movie,The Humanity Bureau,The Humanity Bureau,0,2017,,95,"Sci-Fi,Thriller",4.5,12437
tt1564585,movie,Skyline,Skyline,0,2010,,92,"Action,Sci-Fi,Thriller",4.5,93354
tt4976192,movie,211,211,0,2018,,86,"Action,Drama,Horror",4.4,10050
tt2515086,movie,One Direction: This Is Us,One Direction: This Is Us,0,2013,,92,"Documentary,Music",4.4,25391
tt3838992,movie,Yoga Hosers,Yoga Hosers,0,2016,,88,"Action,Comedy,Horror",4.3,16093
tt1519461,movie,Area 51,Area 51,0,2015,,91,"Horror,Mystery,Sci-Fi",4.3,15568
tt3803860,movie,Puli,Puli,0,2015,,155,"Action,Adventure,Fantasy",4.3,10902
tt2178508,movie,Son of Sardaar,Son of Sardaar,0,2012,,141,"Action,Comedy",4.3,11189
tt3089630,movie,Artemis Fowl,Artemis Fowl,0,2020,,95,"Adventure,Family,Fantasy",4.3,31055
tt4019560,movie,Exposed,Exposed,0,2016,,102,"Crime,Drama,Mystery",4.3,17472
tt1577061,movie,Recep Ivedik 3,Recep Ivedik 3,0,2010,,95,Comedy,4.3,22231
tt15979666,movie,The Archies,The Archies,0,2023,,141,"Comedy,Drama,Musical",4.2,53291
tt2933474,movie,Superfast!,Superfast!,0,2015,,99,"Action,Comedy,Crime",4.2,11384
tt0318081,movie,A Sound of Thunder,A Sound of Thunder,0,2005,,110,"Action,Adventure,Horror",4.2,21197
tt11576124,movie,Rogue,Rogue,0,2020,,105,"Action,Horror,Thriller",4.2,10296
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,,125,"Drama,Romance,Thriller",4.2,346226
tt11240348,movie,The Exorcism,The Exorcism,0,2024,,95,"Horror,Thriller",4.2,11491
